cruise_id,cruise_group,cruise_start,cruise_end,cruise_sampling_window,cruise_duration_days,model_window_start,model_window_end,full_model_window,model_window_days,release_region_type,region,station,latitude,longitude,requested_release_timing,receiving_regions,requested_model_task,main_reason,interpretation_note
WS20342,strong_selected_cruise,2020-12-07,2020-12-13,2020-12-07 to 2020-12-13,7,2020-11-30,2020-12-13,2020-11-30 to 2020-12-13,14,keys_receiving_check_point,Middle Keys,16,24.67191667,-81.20375,Do not release particles from this station; use as receiving/check location.,Middle Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,Florida Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS20342,strong_selected_cruise,2020-12-07,2020-12-13,2020-12-07 to 2020-12-13,7,2020-11-30,2020-12-13,2020-11-30 to 2020-12-13,14,keys_receiving_check_point,Middle Keys,18,24.59966667,-81.18583333,Do not release particles from this station; use as receiving/check location.,Middle Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,Florida Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS20342,strong_selected_cruise,2020-12-07,2020-12-13,2020-12-07 to 2020-12-13,7,2020-11-30,2020-12-13,2020-11-30 to 2020-12-13,14,keys_receiving_check_point,Middle Keys,7,24.81683333,-80.75508333,Do not release particles from this station; use as receiving/check location.,Middle Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,Florida Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS20342,strong_selected_cruise,2020-12-07,2020-12-13,2020-12-07 to 2020-12-13,7,2020-11-30,2020-12-13,2020-11-30 to 2020-12-13,14,keys_receiving_check_point,Upper Keys,2,25.63966667,-80.1045,Do not release particles from this station; use as receiving/check location.,Upper Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,Florida Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS20342,strong_selected_cruise,2020-12-07,2020-12-13,2020-12-07 to 2020-12-13,7,2020-11-30,2020-12-13,2020-11-30 to 2020-12-13,14,keys_receiving_check_point,Upper Keys,MR,25.00516667,-80.3695,Do not release particles from this station; use as receiving/check location.,Upper Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,Florida Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS20342,strong_selected_cruise,2020-12-07,2020-12-13,2020-12-07 to 2020-12-13,7,2020-11-30,2020-12-13,2020-11-30 to 2020-12-13,14,source_release_point,Everglades,53,25.45016667,-81.2305,Release particles from this source station during the model window.,Lower Keys; Middle Keys; Upper Keys,Forward particle tracking from source region toward Florida Keys receiving regions.,source station with upper-5-m salinity <=34 PSU; source station with upper-5-m salinity <32 PSU,This is a particle release/start point from the freshwater source region.
WS20342,strong_selected_cruise,2020-12-07,2020-12-13,2020-12-07 to 2020-12-13,7,2020-11-30,2020-12-13,2020-11-30 to 2020-12-13,14,source_release_point,Everglades,55,25.3505,-81.197,Release particles from this source station during the model window.,Lower Keys; Middle Keys; Upper Keys,Forward particle tracking from source region toward Florida Keys receiving regions.,source station with upper-5-m salinity <=34 PSU; source station with upper-5-m salinity <32 PSU,This is a particle release/start point from the freshwater source region.
WS20342,strong_selected_cruise,2020-12-07,2020-12-13,2020-12-07 to 2020-12-13,7,2020-11-30,2020-12-13,2020-11-30 to 2020-12-13,14,source_release_point,Everglades,56,25.34833333,-81.226,Release particles from this source station during the model window.,Lower Keys; Middle Keys; Upper Keys,Forward particle tracking from source region toward Florida Keys receiving regions.,source station with upper-5-m salinity <=34 PSU; source station with upper-5-m salinity <32 PSU,This is a particle release/start point from the freshwater source region.
WS20342,strong_selected_cruise,2020-12-07,2020-12-13,2020-12-07 to 2020-12-13,7,2020-11-30,2020-12-13,2020-11-30 to 2020-12-13,14,source_release_point,Everglades,57,25.34816667,-81.2595,Release particles from this source station during the model window.,Lower Keys; Middle Keys; Upper Keys,Forward particle tracking from source region toward Florida Keys receiving regions.,source station with upper-5-m salinity <=34 PSU; source station with upper-5-m salinity <32 PSU,This is a particle release/start point from the freshwater source region.
WS20342,strong_selected_cruise,2020-12-07,2020-12-13,2020-12-07 to 2020-12-13,7,2020-11-30,2020-12-13,2020-11-30 to 2020-12-13,14,source_release_point,Everglades,57.1,25.3515,-81.33633333,Release particles from this source station during the model window.,Lower Keys; Middle Keys; Upper Keys,Forward particle tracking from source region toward Florida Keys receiving regions.,source station with upper-5-m salinity <=34 PSU,This is a particle release/start point from the freshwater source region.
WS20342,strong_selected_cruise,2020-12-07,2020-12-13,2020-12-07 to 2020-12-13,7,2020-11-30,2020-12-13,2020-11-30 to 2020-12-13,14,source_release_point,Everglades,60,25.1665,-81.33616667,Release particles from this source station during the model window.,Lower Keys; Middle Keys; Upper Keys,Forward particle tracking from source region toward Florida Keys receiving regions.,source station with upper-5-m salinity <=34 PSU; source station with upper-5-m salinity <32 PSU,This is a particle release/start point from the freshwater source region.
WS20342,strong_selected_cruise,2020-12-07,2020-12-13,2020-12-07 to 2020-12-13,7,2020-11-30,2020-12-13,2020-11-30 to 2020-12-13,14,source_release_point,Ten Thousand Islands,33,25.90766667,-81.79766667,Release particles from this source station during the model window.,Lower Keys; Middle Keys; Upper Keys,Forward particle tracking from source region toward Florida Keys receiving regions.,source station with upper-5-m salinity <=34 PSU,This is a particle release/start point from the freshwater source region.
WS20342,strong_selected_cruise,2020-12-07,2020-12-13,2020-12-07 to 2020-12-13,7,2020-11-30,2020-12-13,2020-11-30 to 2020-12-13,14,source_release_point,Ten Thousand Islands,41,25.728,-81.5755,Release particles from this source station during the model window.,Lower Keys; Middle Keys; Upper Keys,Forward particle tracking from source region toward Florida Keys receiving regions.,source station with upper-5-m salinity <=34 PSU,This is a particle release/start point from the freshwater source region.
WS20342,strong_selected_cruise,2020-12-07,2020-12-13,2020-12-07 to 2020-12-13,7,2020-11-30,2020-12-13,2020-11-30 to 2020-12-13,14,source_release_point,Ten Thousand Islands,47,25.58308333,-81.3665,Release particles from this source station during the model window.,Lower Keys; Middle Keys; Upper Keys,Forward particle tracking from source region toward Florida Keys receiving regions.,source station with upper-5-m salinity <=34 PSU,This is a particle release/start point from the freshwater source region.
WS20342,strong_selected_cruise,2020-12-07,2020-12-13,2020-12-07 to 2020-12-13,7,2020-11-30,2020-12-13,2020-11-30 to 2020-12-13,14,source_release_point,Ten Thousand Islands,49,25.58366667,-81.29316667,Release particles from this source station during the model window.,Lower Keys; Middle Keys; Upper Keys,Forward particle tracking from source region toward Florida Keys receiving regions.,source station with upper-5-m salinity <=34 PSU; source station with upper-5-m salinity <32 PSU,This is a particle release/start point from the freshwater source region.
WS22281,strong_selected_cruise,2022-10-08,2022-10-14,2022-10-08 to 2022-10-14,7,2022-10-01,2022-10-14,2022-10-01 to 2022-10-14,14,keys_receiving_check_point,Lower Keys,21LK,24.53483333,-81.4175,Do not release particles from this station; use as receiving/check location.,Lower Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,Florida Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS22281,strong_selected_cruise,2022-10-08,2022-10-14,2022-10-08 to 2022-10-14,7,2022-10-01,2022-10-14,2022-10-01 to 2022-10-14,14,keys_receiving_check_point,Lower Keys,KW1,24.65366667,-81.90383333,Do not release particles from this station; use as receiving/check location.,Lower Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,Florida Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS22281,strong_selected_cruise,2022-10-08,2022-10-14,2022-10-08 to 2022-10-14,7,2022-10-01,2022-10-14,2022-10-01 to 2022-10-14,14,keys_receiving_check_point,Lower Keys,KW2,24.72933333,-81.911,Do not release particles from this station; use as receiving/check location.,Lower Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,Florida Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS22281,strong_selected_cruise,2022-10-08,2022-10-14,2022-10-08 to 2022-10-14,7,2022-10-01,2022-10-14,2022-10-01 to 2022-10-14,14,keys_receiving_check_point,Lower Keys,WS,24.47583333,-81.717,Do not release particles from this station; use as receiving/check location.,Lower Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,Florida Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS22281,strong_selected_cruise,2022-10-08,2022-10-14,2022-10-08 to 2022-10-14,7,2022-10-01,2022-10-14,2022-10-01 to 2022-10-14,14,keys_receiving_check_point,Middle Keys,12,24.71316667,-80.83233333,Do not release particles from this station; use as receiving/check location.,Middle Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,Florida Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS22281,strong_selected_cruise,2022-10-08,2022-10-14,2022-10-08 to 2022-10-14,7,2022-10-01,2022-10-14,2022-10-01 to 2022-10-14,14,keys_receiving_check_point,Middle Keys,16,24.66966667,-81.20483333,Do not release particles from this station; use as receiving/check location.,Middle Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,Florida Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS22281,strong_selected_cruise,2022-10-08,2022-10-14,2022-10-08 to 2022-10-14,7,2022-10-01,2022-10-14,2022-10-01 to 2022-10-14,14,keys_receiving_check_point,Middle Keys,18,24.598,-81.184,Do not release particles from this station; use as receiving/check location.,Middle Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,Florida Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS22281,strong_selected_cruise,2022-10-08,2022-10-14,2022-10-08 to 2022-10-14,7,2022-10-01,2022-10-14,2022-10-01 to 2022-10-14,14,keys_receiving_check_point,Middle Keys,9,24.76183333,-80.7245,Do not release particles from this station; use as receiving/check location.,Middle Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,Florida Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS22281,strong_selected_cruise,2022-10-08,2022-10-14,2022-10-08 to 2022-10-14,7,2022-10-01,2022-10-14,2022-10-01 to 2022-10-14,14,keys_receiving_check_point,Middle Keys,9.5,24.71716667,-80.69266667,Do not release particles from this station; use as receiving/check location.,Middle Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,Florida Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS22281,strong_selected_cruise,2022-10-08,2022-10-14,2022-10-08 to 2022-10-14,7,2022-10-01,2022-10-14,2022-10-01 to 2022-10-14,14,keys_receiving_check_point,Upper Keys,2,25.63833333,-80.10766667,Do not release particles from this station; use as receiving/check location.,Upper Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,Florida Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS22281,strong_selected_cruise,2022-10-08,2022-10-14,2022-10-08 to 2022-10-14,7,2022-10-01,2022-10-14,2022-10-01 to 2022-10-14,14,source_release_point,Everglades,51,25.4525,-81.30816667,Release particles from this source station during the model window.,Lower Keys; Middle Keys; Upper Keys,Forward particle tracking from source region toward Florida Keys receiving regions.,source station with upper-5-m salinity <=34 PSU,This is a particle release/start point from the freshwater source region.
WS22281,strong_selected_cruise,2022-10-08,2022-10-14,2022-10-08 to 2022-10-14,7,2022-10-01,2022-10-14,2022-10-01 to 2022-10-14,14,source_release_point,Everglades,53,25.44633333,-81.23266667,Release particles from this source station during the model window.,Lower Keys; Middle Keys; Upper Keys,Forward particle tracking from source region toward Florida Keys receiving regions.,source station with upper-5-m salinity <=34 PSU; source station with upper-5-m salinity <32 PSU,This is a particle release/start point from the freshwater source region.
WS22281,strong_selected_cruise,2022-10-08,2022-10-14,2022-10-08 to 2022-10-14,7,2022-10-01,2022-10-14,2022-10-01 to 2022-10-14,14,source_release_point,Everglades,54,25.34358333,-81.154,Release particles from this source station during the model window.,Lower Keys; Middle Keys; Upper Keys,Forward particle tracking from source region toward Florida Keys receiving regions.,source station with upper-5-m salinity <=34 PSU; source station with upper-5-m salinity <32 PSU,This is a particle release/start point from the freshwater source region.
WS22281,strong_selected_cruise,2022-10-08,2022-10-14,2022-10-08 to 2022-10-14,7,2022-10-01,2022-10-14,2022-10-01 to 2022-10-14,14,source_release_point,Everglades,56,25.35016667,-81.22766667,Release particles from this source station during the model window.,Lower Keys; Middle Keys; Upper Keys,Forward particle tracking from source region toward Florida Keys receiving regions.,source station with upper-5-m salinity <=34 PSU; source station with upper-5-m salinity <32 PSU,This is a particle release/start point from the freshwater source region.
WS22281,strong_selected_cruise,2022-10-08,2022-10-14,2022-10-08 to 2022-10-14,7,2022-10-01,2022-10-14,2022-10-01 to 2022-10-14,14,source_release_point,Everglades,57,25.35166667,-81.26366667,Release particles from this source station during the model window.,Lower Keys; Middle Keys; Upper Keys,Forward particle tracking from source region toward Florida Keys receiving regions.,source station with upper-5-m salinity <=34 PSU,This is a particle release/start point from the freshwater source region.
WS22281,strong_selected_cruise,2022-10-08,2022-10-14,2022-10-08 to 2022-10-14,7,2022-10-01,2022-10-14,2022-10-01 to 2022-10-14,14,source_release_point,Everglades,57.1,25.35066667,-81.33816667,Release particles from this source station during the model window.,Lower Keys; Middle Keys; Upper Keys,Forward particle tracking from source region toward Florida Keys receiving regions.,source station with upper-5-m salinity <=34 PSU,This is a particle release/start point from the freshwater source region.
WS22281,strong_selected_cruise,2022-10-08,2022-10-14,2022-10-08 to 2022-10-14,7,2022-10-01,2022-10-14,2022-10-01 to 2022-10-14,14,source_release_point,Everglades,64,25.16616667,-81.16216667,Release particles from this source station during the model window.,Lower Keys; Middle Keys; Upper Keys,Forward particle tracking from source region toward Florida Keys receiving regions.,source station with upper-5-m salinity <=34 PSU,This is a particle release/start point from the freshwater source region.
WS22281,strong_selected_cruise,2022-10-08,2022-10-14,2022-10-08 to 2022-10-14,7,2022-10-01,2022-10-14,2022-10-01 to 2022-10-14,14,source_release_point,Ten Thousand Islands,41,25.73183333,-81.57466667,Release particles from this source station during the model window.,Lower Keys; Middle Keys; Upper Keys,Forward particle tracking from source region toward Florida Keys receiving regions.,source station with upper-5-m salinity <=34 PSU,This is a particle release/start point from the freshwater source region.
WS22281,strong_selected_cruise,2022-10-08,2022-10-14,2022-10-08 to 2022-10-14,7,2022-10-01,2022-10-14,2022-10-01 to 2022-10-14,14,source_release_point,Ten Thousand Islands,47,25.58308333,-81.3665,Release particles from this source station during the model window.,Lower Keys; Middle Keys; Upper Keys,Forward particle tracking from source region toward Florida Keys receiving regions.,source station with upper-5-m salinity <=34 PSU,This is a particle release/start point from the freshwater source region.
WS22281,strong_selected_cruise,2022-10-08,2022-10-14,2022-10-08 to 2022-10-14,7,2022-10-01,2022-10-14,2022-10-01 to 2022-10-14,14,source_release_point,Ten Thousand Islands,49,25.584,-81.29966667,Release particles from this source station during the model window.,Lower Keys; Middle Keys; Upper Keys,Forward particle tracking from source region toward Florida Keys receiving regions.,source station with upper-5-m salinity <=34 PSU,This is a particle release/start point from the freshwater source region.
WS23011,strong_selected_cruise,2023-01-11,2023-01-17,2023-01-11 to 2023-01-17,7,2023-01-04,2023-01-17,2023-01-04 to 2023-01-17,14,keys_receiving_check_point,Lower Keys,21LK,24.53533333,-81.4165,Do not release particles from this station; use as receiving/check location.,Lower Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,Florida Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS23011,strong_selected_cruise,2023-01-11,2023-01-17,2023-01-11 to 2023-01-17,7,2023-01-04,2023-01-17,2023-01-04 to 2023-01-17,14,keys_receiving_check_point,Lower Keys,KW1,24.654,-81.9045,Do not release particles from this station; use as receiving/check location.,Lower Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,Florida Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS23011,strong_selected_cruise,2023-01-11,2023-01-17,2023-01-11 to 2023-01-17,7,2023-01-04,2023-01-17,2023-01-04 to 2023-01-17,14,keys_receiving_check_point,Lower Keys,KW2,24.7275,-81.91716667,Do not release particles from this station; use as receiving/check location.,Lower Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,Florida Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS23011,strong_selected_cruise,2023-01-11,2023-01-17,2023-01-11 to 2023-01-17,7,2023-01-04,2023-01-17,2023-01-04 to 2023-01-17,14,keys_receiving_check_point,Lower Keys,WS,24.477,-81.72016667,Do not release particles from this station; use as receiving/check location.,Lower Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,Florida Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS23011,strong_selected_cruise,2023-01-11,2023-01-17,2023-01-11 to 2023-01-17,7,2023-01-04,2023-01-17,2023-01-04 to 2023-01-17,14,keys_receiving_check_point,Middle Keys,10,24.78716667,-80.86066667,Do not release particles from this station; use as receiving/check location.,Middle Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,Florida Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS23011,strong_selected_cruise,2023-01-11,2023-01-17,2023-01-11 to 2023-01-17,7,2023-01-04,2023-01-17,2023-01-04 to 2023-01-17,14,keys_receiving_check_point,Middle Keys,12,24.71383333,-80.83133333,Do not release particles from this station; use as receiving/check location.,Middle Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,Florida Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS23011,strong_selected_cruise,2023-01-11,2023-01-17,2023-01-11 to 2023-01-17,7,2023-01-04,2023-01-17,2023-01-04 to 2023-01-17,14,keys_receiving_check_point,Middle Keys,16,24.6705,-81.20283333,Do not release particles from this station; use as receiving/check location.,Middle Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,Florida Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS23011,strong_selected_cruise,2023-01-11,2023-01-17,2023-01-11 to 2023-01-17,7,2023-01-04,2023-01-17,2023-01-04 to 2023-01-17,14,keys_receiving_check_point,Middle Keys,18,24.59716667,-81.1835,Do not release particles from this station; use as receiving/check location.,Middle Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,Florida Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS23011,strong_selected_cruise,2023-01-11,2023-01-17,2023-01-11 to 2023-01-17,7,2023-01-04,2023-01-17,2023-01-04 to 2023-01-17,14,keys_receiving_check_point,Middle Keys,7,24.81483333,-80.75416667,Do not release particles from this station; use as receiving/check location.,Middle Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,Florida Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS23011,strong_selected_cruise,2023-01-11,2023-01-17,2023-01-11 to 2023-01-17,7,2023-01-04,2023-01-17,2023-01-04 to 2023-01-17,14,keys_receiving_check_point,Middle Keys,9,24.7655,-80.72366667,Do not release particles from this station; use as receiving/check location.,Middle Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,Florida Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS23011,strong_selected_cruise,2023-01-11,2023-01-17,2023-01-11 to 2023-01-17,7,2023-01-04,2023-01-17,2023-01-04 to 2023-01-17,14,keys_receiving_check_point,Middle Keys,9.5,24.718,-80.69233333,Do not release particles from this station; use as receiving/check location.,Middle Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,Florida Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS23011,strong_selected_cruise,2023-01-11,2023-01-17,2023-01-11 to 2023-01-17,7,2023-01-04,2023-01-17,2023-01-04 to 2023-01-17,14,keys_receiving_check_point,Upper Keys,2,25.64266667,-80.1055,Do not release particles from this station; use as receiving/check location.,Upper Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,Florida Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS23011,strong_selected_cruise,2023-01-11,2023-01-17,2023-01-11 to 2023-01-17,7,2023-01-04,2023-01-17,2023-01-04 to 2023-01-17,14,keys_receiving_check_point,Upper Keys,MR,25.007,-80.36983333,Do not release particles from this station; use as receiving/check location.,Upper Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,Florida Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS23011,strong_selected_cruise,2023-01-11,2023-01-17,2023-01-11 to 2023-01-17,7,2023-01-04,2023-01-17,2023-01-04 to 2023-01-17,14,source_release_point,Everglades,51,25.4525,-81.30916667,Release particles from this source station during the model window.,Lower Keys; Middle Keys; Upper Keys,Forward particle tracking from source region toward Florida Keys receiving regions.,source station with upper-5-m salinity <=34 PSU,This is a particle release/start point from the freshwater source region.
WS23011,strong_selected_cruise,2023-01-11,2023-01-17,2023-01-11 to 2023-01-17,7,2023-01-04,2023-01-17,2023-01-04 to 2023-01-17,14,source_release_point,Everglades,53,25.4535,-81.2365,Release particles from this source station during the model window.,Lower Keys; Middle Keys; Upper Keys,Forward particle tracking from source region toward Florida Keys receiving regions.,source station with upper-5-m salinity <=34 PSU; source station with upper-5-m salinity <32 PSU,This is a particle release/start point from the freshwater source region.
WS23011,strong_selected_cruise,2023-01-11,2023-01-17,2023-01-11 to 2023-01-17,7,2023-01-04,2023-01-17,2023-01-04 to 2023-01-17,14,source_release_point,Everglades,57,25.35066667,-81.269,Release particles from this source station during the model window.,Lower Keys; Middle Keys; Upper Keys,Forward particle tracking from source region toward Florida Keys receiving regions.,source station with upper-5-m salinity <=34 PSU,This is a particle release/start point from the freshwater source region.
WS23011,strong_selected_cruise,2023-01-11,2023-01-17,2023-01-11 to 2023-01-17,7,2023-01-04,2023-01-17,2023-01-04 to 2023-01-17,14,source_release_point,Everglades,64,25.16566667,-81.16116667,Release particles from this source station during the model window.,Lower Keys; Middle Keys; Upper Keys,Forward particle tracking from source region toward Florida Keys receiving regions.,source station with upper-5-m salinity <=34 PSU; source station with upper-5-m salinity <32 PSU,This is a particle release/start point from the freshwater source region.
WS16207,random_comparison_cruise,2016-07-25,2016-07-29,2016-07-25 to 2016-07-29,5,2016-07-18,2016-07-29,2016-07-18 to 2016-07-29,12,keys_receiving_check_point,Lower Keys,21LK,24.5375,-81.4155,Do not release particles from this station; use as receiving/check location.,Lower Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,random comparison Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS16207,random_comparison_cruise,2016-07-25,2016-07-29,2016-07-25 to 2016-07-29,5,2016-07-18,2016-07-29,2016-07-18 to 2016-07-29,12,keys_receiving_check_point,Lower Keys,WS,24.475,-81.7185,Do not release particles from this station; use as receiving/check location.,Lower Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,random comparison Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS16207,random_comparison_cruise,2016-07-25,2016-07-29,2016-07-25 to 2016-07-29,5,2016-07-18,2016-07-29,2016-07-18 to 2016-07-29,12,keys_receiving_check_point,Middle Keys,10,24.783,-80.86083333,Do not release particles from this station; use as receiving/check location.,Middle Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,random comparison Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS16207,random_comparison_cruise,2016-07-25,2016-07-29,2016-07-25 to 2016-07-29,5,2016-07-18,2016-07-29,2016-07-18 to 2016-07-29,12,keys_receiving_check_point,Middle Keys,12,24.71316667,-80.83266667,Do not release particles from this station; use as receiving/check location.,Middle Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,random comparison Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS16207,random_comparison_cruise,2016-07-25,2016-07-29,2016-07-25 to 2016-07-29,5,2016-07-18,2016-07-29,2016-07-18 to 2016-07-29,12,keys_receiving_check_point,Middle Keys,18,24.59783333,-81.18333333,Do not release particles from this station; use as receiving/check location.,Middle Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,random comparison Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS16207,random_comparison_cruise,2016-07-25,2016-07-29,2016-07-25 to 2016-07-29,5,2016-07-18,2016-07-29,2016-07-18 to 2016-07-29,12,keys_receiving_check_point,Middle Keys,7,24.8165,-80.75416667,Do not release particles from this station; use as receiving/check location.,Middle Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,random comparison Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS16207,random_comparison_cruise,2016-07-25,2016-07-29,2016-07-25 to 2016-07-29,5,2016-07-18,2016-07-29,2016-07-18 to 2016-07-29,12,keys_receiving_check_point,Middle Keys,9,24.76233333,-80.7245,Do not release particles from this station; use as receiving/check location.,Middle Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,random comparison Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
WS16207,random_comparison_cruise,2016-07-25,2016-07-29,2016-07-25 to 2016-07-29,5,2016-07-18,2016-07-29,2016-07-18 to 2016-07-29,12,keys_receiving_check_point,Middle Keys,9.5,24.71783333,-80.68883333,Do not release particles from this station; use as receiving/check location.,Middle Keys,Use this Keys station/region as a receiving endpoint to evaluate whether particles approach or arrive near it.,random comparison Keys receiving/check station sampled during the same cruise,This is not a release point. It is included to show the Keys receiving station/region sampled during the same cruise where particle arrival should be checked.
